Problem Name,AC Rate,Language,Difficulty,Topics,Solved,Attempt,Error Messages,Status Runtime,Memory MB,Runtime Percentile,Memory Percentile
check-if-array-is-good,49.69235789032093,TypeScript,Easy,"['Array', 'Hash Table', 'Sorting']",True,0,{},72 ms,51.672,22.221900000000026,5.555200000000017
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,C,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,C#,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,C++,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Dart,Easy,"['Array', 'Bit Manipulation']",True,1,{'0': 'Wrong Answer'},384 ms,151.668,50.0,30.0
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Elixir,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Compile Error', '1': 'Compile Error', '2': 'Compile Error'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Erlang,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Go,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Java,Easy,"['Array', 'Bit Manipulation']",True,0,{},1 ms,43.916,87.7351,86.33390000000003
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,JavaScript,Easy,"['Array', 'Bit Manipulation']",True,1,{'0': 'Wrong Answer'},87 ms,50.74,45.114299999999986,5.171999999999972
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Kotlin,Easy,"['Array', 'Bit Manipulation']",True,1,{'0': 'Wrong Answer'},181 ms,37.288,90.0,70.0
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,PHP,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Python2,Easy,"['Array', 'Bit Manipulation']",True,2,"{'0': 'Wrong Answer', '1': 'Wrong Answer'}",53 ms,11.464,62.66419999999999,99.6248
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Python3,Easy,"['Array', 'Bit Manipulation']",True,1,{'0': 'Wrong Answer'},72 ms,16.548,63.07100000000002,97.6583
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Racket,Easy,"['Array', 'Bit Manipulation']",True,2,"{'0': 'Compile Error', '1': 'Compile Error'}",189 ms,100.148,100.0,100.0
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Ruby,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Time Limit Exceeded', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Rust,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Scala,Easy,"['Array', 'Bit Manipulation']",True,0,{},544 ms,56.952,55.55560000000002,66.66669999999999
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,Swift,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-bitwise-or-has-trailing-zeros,68.65869106263195,TypeScript,Easy,"['Array', 'Bit Manipulation']",False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,C,Easy,['String'],True,0,{},0 ms,5.648,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,C#,Easy,['String'],True,0,{},56 ms,44.156,80.9521,9.523100000000014
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,C++,Easy,['String'],True,0,{},0 ms,8.144,100.0,5.0000000000000036
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Dart,Easy,['String'],True,1,{'0': 'Wrong Answer'},352 ms,151.868,50.0,50.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Elixir,Easy,['String'],True,0,{},435 ms,71.452,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Erlang,Easy,['String'],True,0,{},343 ms,59.74,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Go,Easy,['String'],True,0,{},0 ms,2.272,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Java,Easy,['String'],True,0,{},1 ms,42.572,98.7654,49.07390000000002
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,JavaScript,Easy,['String'],True,2,"{'0': 'Wrong Answer', '1': 'Wrong Answer'}",73 ms,53.62,24.590299999999978,6.557799999999972
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Kotlin,Easy,['String'],True,0,{},171 ms,35.084,57.14289999999999,85.7143
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,PHP,Easy,['String'],True,0,{},8 ms,19.988,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Python2,Easy,['String'],True,1,{'0': 'Wrong Answer'},20 ms,11.736,28.846100000000003,51.923
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Python3,Easy,['String'],False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Racket,Easy,['String'],True,1,{'0': 'Wrong Answer'},188 ms,100.116,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Ruby,Easy,['String'],False,,"{'0': 'Wrong Answer', '1': 'Wrong Answer', '2': 'Wrong Answer'}",,,,
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Rust,Easy,['String'],True,0,{},0 ms,2.056,100.0,76.92309999999999
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Scala,Easy,['String'],True,1,{'0': 'Wrong Answer'},469 ms,54.424,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,Swift,Easy,['String'],True,1,{'0': 'Wrong Answer'},0 ms,15.296,100.0,100.0
check-if-strings-can-be-made-equal-with-operations-i,46.57058204574403,TypeScript,Easy,['String'],True,1,{'0': 'Wrong Answer'},82 ms,54.044,42.8564,7.142300000000001
check-if-the-number-is-fascinating,51.606851549755305,C,Easy,"['Hash Table', 'Math']",True,1,{'0': 'Runtime Error'},0 ms,5.336,100.0,100.0
check-if-the-number-is-fascinating,51.606851549755305,C#,Easy,"['Hash Table', 'Math']",True,1,{'0': 'Wrong Answer'},36 ms,29.772,30.357299999999977,10.714399999999982
check-if-the-number-is-fascinating,51.606851549755305,C++,Easy,"['Hash Table', 'Math']",True,0,{},0 ms,7.948,100.0,5.499199999999994
check-if-the-number-is-fascinating,51.606851549755305,Dart,Easy,"['Hash Table', 'Math']",True,0,{},367 ms,149.196,64.70560000000003,64.70560000000003
check-if-the-number-is-fascinating,51.606851549755305,Elixir,Easy,"['Hash Table', 'Math']",True,0,{},371 ms,71.58,50.0,100.0
check-if-the-number-is-fascinating,51.606851549755305,Erlang,Easy,"['Hash Table', 'Math']",True,0,{},292 ms,59.42,100.0,100.0
check-if-the-number-is-fascinating,51.606851549755305,Go,Easy,"['Hash Table', 'Math']",True,1,{'0': 'Compile Error'},0 ms,2.068,100.0,97.7778
check-if-the-number-is-fascinating,51.606851549755305,Java,Easy,"['Hash Table', 'Math']",True,1,{'0': 'Wrong Answer'},9 ms,42.132,59.154900000000005,6.23729999999998
check-if-the-number-is-fascinating,51.606851549755305,JavaScript,Easy,"['Hash Table', 'Math']",True,0,{},48 ms,51.448,97.2973,12.285100000000025
check-if-the-number-is-fascinating,51.606851549755305,Kotlin,Easy,"['Hash Table', 'Math']",True,0,{},166 ms,35.744,50.0,50.0
check-if-the-number-is-fascinating,51.606851549755305,PHP,Easy,"['Hash Table', 'Math']",True,0,{},7 ms,20.156,75.0,25.0
check-if-the-number-is-fascinating,51.606851549755305,Python2,Easy,"['Hash Table', 'Math']",True,1,{'0': 'Wrong Answer'},6 ms,11.604,98.29060000000001,73.50430000000001
check-if-the-number-is-fascinating,51.606851549755305,Python3,Easy,"['Hash Table', 'Math']",True,0,{},44 ms,16.568,19.712099999999996,71.7986
check-if-the-number-is-fascinating,51.606851549755305,Racket,Easy,"['Hash Table', 'Math']",True,2,"{'0': 'Compile Error', '1': 'Compile Error'}",165 ms,101.084,100.0,100.0
check-if-the-number-is-fascinating,51.606851549755305,Ruby,Easy,"['Hash Table', 'Math']",True,0,{},71 ms,211.512,10.0,10.0
check-if-the-number-is-fascinating,51.606851549755305,Rust,Easy,"['Hash Table', 'Math']",True,1,{'0': 'Wrong Answer'},0 ms,2.152,100.0,50.0
check-if-the-number-is-fascinating,51.606851549755305,Scala,Easy,"['Hash Table', 'Math']",True,0,{},458 ms,51.848,100.0,100.0
check-if-the-number-is-fascinating,51.606851549755305,Swift,Easy,"['Hash Table', 'Math']",True,0,{},0 ms,15.408,100.0,66.66669999999999
check-if-the-number-is-fascinating,51.606851549755305,TypeScript,Easy,"['Hash Table', 'Math']",True,0,{},76 ms,51.652,36.0,12.0
count-elements-with-maximum-frequency,72.6628144634251,C,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},0 ms,5.912,100.0,93.80529999999997
count-elements-with-maximum-frequency,72.6628144634251,C#,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},65 ms,42.22,58.33330000000002,38.88880000000002
count-elements-with-maximum-frequency,72.6628144634251,C++,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},7 ms,22.652,40.029700000000005,5.747500000000007
count-elements-with-maximum-frequency,72.6628144634251,Dart,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},394 ms,152.24,29.41119999999999,58.82319999999998
count-elements-with-maximum-frequency,72.6628144634251,Elixir,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},335 ms,72.168,25.0,25.0
count-elements-with-maximum-frequency,72.6628144634251,Erlang,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},265 ms,59.532,100.0,100.0
count-elements-with-maximum-frequency,72.6628144634251,Go,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},6 ms,2.556,34.5178,60.9137
count-elements-with-maximum-frequency,72.6628144634251,Java,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},3 ms,42.608,31.232999999999997,14.329399999999996
count-elements-with-maximum-frequency,72.6628144634251,JavaScript,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},74 ms,51.264,9.524100000000036,10.016700000000007
count-elements-with-maximum-frequency,72.6628144634251,Kotlin,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},169 ms,35.256,80.263,77.63140000000001
count-elements-with-maximum-frequency,72.6628144634251,PHP,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},12 ms,19.988,35.0,25.0
count-elements-with-maximum-frequency,72.6628144634251,Python2,Easy,"['Array', 'Hash Table', 'Counting']",True,1,{'0': 'Wrong Answer'},15 ms,11.672,96.44129999999998,81.1388
count-elements-with-maximum-frequency,72.6628144634251,Python3,Easy,"['Array', 'Hash Table', 'Counting']",True,1,{'0': 'Wrong Answer'},36 ms,16.504,92.2413,86.24879999999999
count-elements-with-maximum-frequency,72.6628144634251,Racket,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},232 ms,127.428,100.0,100.0
count-elements-with-maximum-frequency,72.6628144634251,Ruby,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},82 ms,212.088,5.0,70.0
count-elements-with-maximum-frequency,72.6628144634251,Rust,Easy,"['Array', 'Hash Table', 'Counting']",True,1,{'0': 'Wrong Answer'},0 ms,2.168,100.0,57.6923
count-elements-with-maximum-frequency,72.6628144634251,Scala,Easy,"['Array', 'Hash Table', 'Counting']",True,1,{'0': 'Wrong Answer'},603 ms,56.616,30.0,40.0
count-elements-with-maximum-frequency,72.6628144634251,Swift,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},11 ms,15.236,48.101300000000016,93.5896
count-elements-with-maximum-frequency,72.6628144634251,TypeScript,Easy,"['Array', 'Hash Table', 'Counting']",True,0,{},63 ms,52.924,72.52749999999999,6.593499999999978
count-pairs-whose-sum-is-less-than-target,86.8795005362341,C,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},0 ms,5.476,100.0,100.0
count-pairs-whose-sum-is-less-than-target,86.8795005362341,C#,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},75 ms,43.376,75.64479999999998,9.742100000000004
count-pairs-whose-sum-is-less-than-target,86.8795005362341,C++,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},4 ms,23.276,67.4785,5.791999999999987
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Dart,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},410 ms,149.156,26.531199999999963,59.184000000000005
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Elixir,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},337 ms,72.148,100.0,100.0
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Erlang,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},287 ms,59.816,100.0,100.0
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Go,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},0 ms,2.588,100.0,79.3651
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Java,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},2 ms,42.044,97.3782,58.40340000000001
count-pairs-whose-sum-is-less-than-target,86.8795005362341,JavaScript,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},54 ms,50.884,85.78130000000002,6.572200000000041
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Kotlin,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},176 ms,34.6,77.77800000000006,100.0
count-pairs-whose-sum-is-less-than-target,86.8795005362341,PHP,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},11 ms,19.896,75.47160000000002,5.660200000000009
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Python2,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},23 ms,11.604,91.45039999999999,66.37839999999998
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Python3,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},49 ms,16.616,60.79060000000005,52.720600000000005
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Racket,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},192 ms,101.152,100.0,100.0
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Ruby,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},65 ms,211.736,72.72719999999998,59.09069999999999
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Rust,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},2 ms,2.06,44.7761,76.1194
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Scala,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},572 ms,58.18,20.0,20.0
count-pairs-whose-sum-is-less-than-target,86.8795005362341,Swift,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},9 ms,15.536,88.04339999999998,16.30420000000001
count-pairs-whose-sum-is-less-than-target,86.8795005362341,TypeScript,Easy,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",True,0,{},68 ms,51.864,41.365500000000004,6.024199999999997
count-symmetric-integers,74.04324176788256,C,Easy,"['Math', 'Enumeration']",True,0,{},130 ms,5.696,10.0,95.0
